source,symbol,line,textual_loops,tensor_iterator_sites,parallel_sites,exact_fixtures,source_has_fixture,status,final_status,rationale
aten/src/ATen/native/TensorShape.cpp,_permute_size_stride_estimation,1744,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,permute_sparse_coo,1788,2,0,0,aten_permute_sparse_coo_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,repeat,1862,2,0,0,aten_repeat_tensor_shape_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,tile_symint,1924,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,index_select_sparse_cpu,2279,9,0,7,aten_index_select_sparse_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,split,3090,1,0,0,aten_split_copy_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,unsafe_split,3110,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,split_with_sizes,3180,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,unsafe_split_with_sizes,3214,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,get_stack_inputs,3257,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,check_stack_inputs,3317,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,_pad_chunk,3333,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,stack_meta,3376,3,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,"shape, validation, dtype, or backend-selection loop"
aten/src/ATen/native/TensorShape.cpp,inferSqueezeGeometry,3819,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,inferSqueezeGeometry,3834,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,inferSqueezeGeometry,3849,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,squeeze_qtensor,3908,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,flatten,4121,2,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,unbind,4212,1,0,0,aten_unbind_copy_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,meshgrid,4229,3,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,numpy_T,4319,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,movedim,4502,3,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,unflatten_dense_tensors,4646,1,0,0,,yes,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,shape/view/list orchestration; arithmetic is delegated to called operators
aten/src/ATen/native/TensorShape.cpp,split_copy_Tensor_out,4793,1,0,0,aten_split_copy_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,copy_tensor_array_to_out,4813,1,0,0,aten_copy_tensor_array_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorShape.cpp,unbind_copy_int_out,4857,1,0,0,aten_unbind_copy_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TensorTransformations.cpp,flip,36,2,0,0,aten_flip_tensor_transform_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TestOps.cpp,_test_optional_intlist,32,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,test-only argument materialization
aten/src/ATen/native/TestOps.cpp,_test_optional_floatlist,50,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,test-only argument materialization
aten/src/ATen/native/TestOps.cpp,_test_parallel_materialize,116,0,0,1,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,test-only argument materialization
aten/src/ATen/native/TriangularOps.cpp,apply_triu_tril_single,42,6,0,2,"aten_triu_tril_batch_cpu,aten_triu_tril_single_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TriangularOps.cpp,apply_triu_tril,87,1,0,1,"aten_triu_tril_batch_cpu,aten_triu_tril_single_cpu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/TypeProperties.cpp,result_type,148,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,dtype inference
aten/src/ATen/native/Unfold3d.cpp,MatCopy,21,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,MatCopy,28,2,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,MatAdd,48,2,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,MatAdd,58,2,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,MatAdd,147,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,MatAdd,162,1,0,0,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,Unfold3dZeroPaddingCopyKernelImpl,179,2,0,1,aten_unfold3d_zero_copy_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,Unfold3dCopyKernelImpl,223,4,0,1,aten_unfold3d_copy_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,Unfold3dZeroPaddingAccKernelImpl,302,5,0,1,aten_unfold3d_zero_acc_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unfold3d.cpp,Unfold3dAccKernelImpl,355,7,0,1,aten_unfold3d_acc_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unique.cpp,unique_cpu_bool_template,35,2,0,2,aten_unique_bool_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unique.cpp,unique_cpu_sorted_template,159,4,0,3,aten_unique_sorted_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unique.cpp,unique_consecutive_cpu_template,270,1,0,0,aten_unique_consecutive_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unique.cpp,_unique_dim_cpu_impl,329,1,0,0,aten_unique_dim_impl_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/Unique.cpp,_unique_dim_cpu_template,361,2,0,0,aten_unique_dim_template_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/UpSample.cpp,compute_output_size,10,1,0,0,,no,NEEDS_REVIEW,NON_NUMERICAL_PLUMBING,output-shape calculation
aten/src/ATen/native/UpSampleBicubic2d.cpp,upsample_bicubic2d_backward_out_frame,107,5,0,1,aten_upsample_bicubic2d_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,log_sigmoid_cpu_kernel,33,2,0,2,aten_log_sigmoid_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,log_sigmoid_backward_cpu_kernel,99,0,2,0,aten_log_sigmoid_backward_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,threshold_kernel,153,0,2,0,aten_threshold_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,elu_kernel,195,0,2,0,"aten_elu,aten_leaky_relu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,elu_backward_kernel,213,0,2,0,aten_elu_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,GeluKernelImpl,289,0,3,0,"aten_gelu_cpu_exact,aten_gelu_cpu_tanh",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,GeluBackwardKernelImpl,345,0,4,0,"aten_gelu_backward_cpu_exact,aten_gelu_backward_cpu_tanh",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,hardsigmoid_kernel,523,0,2,0,aten_hardsigmoid,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,hardsigmoid_backward_kernel,575,0,2,0,aten_hardsigmoid_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,hardshrink_kernel,626,0,1,0,aten_hardshrink,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,softshrink_kernel,642,0,2,0,aten_softshrink,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,shrink_backward_kernel,683,0,1,0,aten_shrink_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,hardtanh_backward_kernel,698,0,2,0,aten_hardtanh_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,hardswish_kernel,733,0,2,0,aten_hardswish,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,hardswish_backward_kernel,786,0,2,0,aten_hardswish_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,leaky_relu_kernel,871,0,2,0,"aten_elu,aten_leaky_relu",yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,leaky_relu_backward_kernel,910,0,2,0,aten_elu_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,softplus_kernel,950,0,2,0,aten_softplus,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,softplus_backward_kernel,993,0,2,0,aten_softplus_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,glu_kernel,1041,0,2,0,aten_glu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,glu_jvp_kernel,1076,0,1,0,aten_glu_jvp,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,glu_backward_kernel,1095,0,2,0,aten_glu_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,silu_kernel,1132,0,2,0,aten_silu_cpu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,silu_backward_kernel,1164,0,2,0,aten_silu_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,mish_kernel,1207,0,2,0,aten_mish,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,mish_backward_kernel,1238,0,2,0,aten_mish_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,prelu_kernel,1285,0,1,0,aten_elu,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/Activation.cpp,prelu_backward_kernel,1299,0,1,0,aten_elu_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveAvgPoolKernel.cpp,cpu_adaptive_avg_pool2d,17,5,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveAvgPoolKernel.cpp,cpu_adaptive_avg_pool2d_backward,256,5,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveAvgPoolKernel.cpp,cpu_adaptive_avg_pool2d_backward_channels_last,306,7,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveAvgPoolKernel.cpp,cpu_adaptive_avg_pool3d,412,7,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveAvgPoolKernel.cpp,cpu_adaptive_avg_pool3d_backward,681,7,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveAvgPoolKernel.cpp,cpu_adaptive_avg_pool3d_backward_channels_last,740,9,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveMaxPoolKernel.cpp,cpu_adaptive_max_pool2d,17,5,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveMaxPoolKernel.cpp,cpu_adaptive_max_pool2d_backward,341,3,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveMaxPoolKernel.cpp,cpu_adaptive_max_pool2d_backward_channels_last,387,4,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveMaxPoolKernel.cpp,cpu_adaptive_max_pool3d,483,7,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveMaxPoolKernel.cpp,cpu_adaptive_max_pool3d_backward,831,4,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AdaptiveMaxPoolKernel.cpp,cpu_adaptive_max_pool3d_backward_channels_last,881,5,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AmpGradScalerKernels.cpp,_amp_foreach_non_finite_check_and_unscale_cpu_kernel,31,1,2,0,aten_masked_scale,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool2d,16,3,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool2d_channels_last,102,9,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool2d_channels_last,216,10,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool2d_backward,348,5,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool2d_backward_channels_last,416,7,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool3d,549,4,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool3d_channels_last,644,10,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool3d_channels_last,767,11,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool3d_backward,908,7,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/AvgPoolKernel.cpp,cpu_avg_pool3d_backward_channels_last,985,9,0,1,,yes,COVERED_BY_EXTRACTED_ENTRY,COVERED_BY_EXTRACTED_ENTRY,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,add_clamp_kernel,40,0,1,0,aten_add_clamp,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,atan2_kernel,69,0,1,0,aten_atan2,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,AT_EXPAND,111,0,4,0,aten_mul,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,div_true_kernel,168,0,2,0,aten_div,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,div_trunc_kernel,204,0,3,0,aten_div_trunc,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,div_floor_kernel,297,0,3,0,aten_div_floor,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,remainder_kernel,351,0,3,0,aten_remainder,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_and_kernel,413,0,2,0,aten_bitwise_and_i32,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_or_kernel,426,0,2,0,aten_bitwise_or_i32,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_xor_kernel,439,0,2,0,aten_bitwise_xor_i32,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,lshift_kernel,454,0,1,0,aten_lshift_i32,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,logical_and_kernel,470,0,2,0,aten_logical_and,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,logical_or_kernel,488,0,2,0,aten_logical_or,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,logical_xor_kernel,506,0,2,0,aten_logical_xor,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,rshift_kernel,525,0,1,0,aten_rshift_i32,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,lt_kernel,544,0,2,0,aten_lt,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,le_kernel,564,0,2,0,aten_le,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,gt_kernel,584,0,2,0,aten_gt,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,ge_kernel,604,0,2,0,aten_ge,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,eq_kernel,624,0,2,0,aten_eq,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,ne_kernel,643,0,2,0,aten_ne,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,maximum_kernel,662,0,3,0,aten_maximum,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,minimum_kernel,697,0,3,0,aten_minimum,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,fmax_kernel,732,0,1,0,aten_fmax,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,fmin_kernel,749,0,1,0,aten_fmin,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,smooth_l1_kernel,766,0,2,0,aten_smooth_l1_elementwise,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,huber_kernel,818,0,2,0,aten_huber_elementwise,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,sigmoid_backward_kernel,879,0,3,0,aten_sigmoid_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,logit_backward_kernel,924,0,2,0,aten_logit_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,tanh_backward_kernel,974,0,3,0,aten_tanh_backward,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,mse_kernel,1021,0,1,0,aten_mse_elementwise,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,fmod_kernel,1036,0,2,0,aten_fmod,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,logaddexp_kernel,1062,0,3,0,aten_logaddexp,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,logaddexp2_kernel,1125,0,2,0,aten_logaddexp2,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,gcd_kernel,1186,0,1,0,aten_gcd_i32,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,lcm_kernel,1194,0,1,0,aten_lcm_i32,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,hypot_kernel,1203,0,1,0,aten_hypot,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,igamma_kernel,1217,0,1,0,aten_igamma,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,igammac_kernel,1231,0,1,0,aten_igammac,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,nextafter_kernel,1245,0,2,0,aten_nextafter,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,heaviside_kernel,1266,0,1,0,aten_heaviside,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,copysign_kernel,1275,0,1,0,aten_copysign,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,xlogy_kernel,1288,0,1,0,aten_xlogy,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,xlog1py_kernel,1303,0,1,0,aten_xlog1py,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,zeta_kernel,1318,0,1,0,aten_zeta,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_t_kernel,1325,0,1,0,aten_chebyshev_polynomial_t,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_u_kernel,1334,0,1,0,aten_chebyshev_polynomial_u,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_v_kernel,1343,0,1,0,aten_chebyshev_polynomial_v,yes,EXTRACTED,EXTRACTED,provenance/call-graph evidence
